Komoditas,no,name,level,Provinsi,Bulan,Harga,Tanggal
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Jul 2024,33900,2024-07-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Jul 2024,36500,2024-07-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Jul 2024,36250,2024-07-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Jul 2024,42550,2024-07-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Aug 2024,24050,2024-08-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Aug 2024,26350,2024-08-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Aug 2024,29400,2024-08-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Aug 2024,28200,2024-08-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Aug 2024,34100,2024-08-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Sep 2024,28050,2024-09-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Sep 2024,29150,2024-09-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Sep 2024,29200,2024-09-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Sep 2024,28250,2024-09-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Sep 2024,35650,2024-09-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Oct 2024,27550,2024-10-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Oct 2024,30400,2024-10-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Oct 2024,31950,2024-10-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Oct 2024,31150,2024-10-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Oct 2024,36850,2024-10-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Nov 2024,37850,2024-11-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Nov 2024,41800,2024-11-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Nov 2024,41050,2024-11-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Nov 2024,42300,2024-11-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Nov 2024,45350,2024-11-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Dec 2024,41550,2024-12-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Dec 2024,44800,2024-12-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Dec 2024,46550,2024-12-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Dec 2024,47500,2024-12-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Dec 2024,50850,2024-12-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Jan 2025,36100,2025-01-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Jan 2025,41000,2025-01-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Jan 2025,42550,2025-01-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Jan 2025,40950,2025-01-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Jan 2025,46000,2025-01-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Feb 2025,31500,2025-02-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Feb 2025,34750,2025-02-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Feb 2025,39800,2025-02-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Feb 2025,34700,2025-02-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Feb 2025,44100,2025-02-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Mar 2025,39200,2025-03-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Mar 2025,42650,2025-03-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Mar 2025,45900,2025-03-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Mar 2025,35100,2025-03-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Mar 2025,48250,2025-03-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Apr 2025,43600,2025-04-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Apr 2025,41950,2025-04-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Apr 2025,44700,2025-04-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Apr 2025,36300,2025-04-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Apr 2025,51000,2025-04-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,May 2025,37500,2025-05-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,May 2025,37950,2025-05-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,May 2025,40400,2025-05-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,May 2025,32700,2025-05-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,May 2025,46450,2025-05-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Jun 2025,49450,2025-06-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Jun 2025,51900,2025-06-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Jun 2025,47250,2025-06-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Jun 2025,48500,2025-06-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Jun 2025,49400,2025-06-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Jul 2025,48600,2025-07-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Jul 2025,51600,2025-07-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Jul 2025,49950,2025-07-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Jul 2025,53900,2025-07-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Jul 2025,56750,2025-07-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Aug 2025,55650,2025-08-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Aug 2025,59200,2025-08-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Aug 2025,56700,2025-08-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Aug 2025,66100,2025-08-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Aug 2025,59500,2025-08-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Sep 2025,40350,2025-09-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Sep 2025,43050,2025-09-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Sep 2025,46200,2025-09-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Sep 2025,45050,2025-09-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Sep 2025,53050,2025-09-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Oct 2025,37750,2025-10-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Oct 2025,41200,2025-10-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Oct 2025,41450,2025-10-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Oct 2025,42400,2025-10-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Oct 2025,47450,2025-10-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Nov 2025,39150,2025-11-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Nov 2025,42050,2025-11-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Nov 2025,41650,2025-11-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Nov 2025,44100,2025-11-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Nov 2025,45200,2025-11-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Dec 2025,51000,2025-12-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Dec 2025,53900,2025-12-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Dec 2025,54900,2025-12-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Dec 2025,49050,2025-12-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Dec 2025,53700,2025-12-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Jan 2026,45500,2026-01-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Jan 2026,46050,2026-01-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Jan 2026,48000,2026-01-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Jan 2026,45050,2026-01-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Jan 2026,50850,2026-01-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Feb 2026,38850,2026-02-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Feb 2026,40950,2026-02-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Feb 2026,44300,2026-02-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Feb 2026,59700,2026-02-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Feb 2026,47750,2026-02-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Mar 2026,41250,2026-03-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Mar 2026,43700,2026-03-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Mar 2026,46250,2026-03-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Mar 2026,41850,2026-03-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Mar 2026,50900,2026-03-01
Bawang Merah,II,Kalimantan Selatan,1,Kalimantan,Apr 2026,47350,2026-04-01
Bawang Merah,II,Kalimantan Tengah,1,Kalimantan,Apr 2026,48250,2026-04-01
Bawang Merah,II,Kalimantan Timur,1,Kalimantan,Apr 2026,51050,2026-04-01
Bawang Merah,II,Kalimantan Barat,1,Kalimantan,Apr 2026,42100,2026-04-01
Bawang Merah,II,Kalimantan Utara,1,Kalimantan,Apr 2026,56650,2026-04-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Jan 2024,38950,2024-01-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Jan 2024,41000,2024-01-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Feb 2024,33550,2024-02-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Feb 2024,37900,2024-02-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Mar 2024,32550,2024-03-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Mar 2024,40000,2024-03-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Apr 2024,34050,2024-04-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Apr 2024,56950,2024-04-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,May 2024,37300,2024-05-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,May 2024,60650,2024-05-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Jun 2024,39450,2024-06-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Jun 2024,50900,2024-06-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Jul 2024,40450,2024-07-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Jul 2024,36900,2024-07-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Aug 2024,36000,2024-08-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Aug 2024,29450,2024-08-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Sep 2024,35950,2024-09-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Sep 2024,29800,2024-09-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Oct 2024,36850,2024-10-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Oct 2024,31950,2024-10-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Nov 2024,44600,2024-11-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Nov 2024,39750,2024-11-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Dec 2024,48500,2024-12-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Dec 2024,42600,2024-12-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Jan 2025,38700,2025-01-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Jan 2025,43750,2025-01-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Feb 2025,34550,2025-02-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Feb 2025,40000,2025-02-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Mar 2025,39950,2025-03-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Mar 2025,52950,2025-03-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Apr 2025,37800,2025-04-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Apr 2025,61550,2025-04-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,May 2025,35300,2025-05-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,May 2025,49700,2025-05-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Jun 2025,34850,2025-06-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Jun 2025,49900,2025-06-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Jul 2025,46750,2025-07-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Jul 2025,53000,2025-07-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Aug 2025,43950,2025-08-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Aug 2025,57700,2025-08-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Sep 2025,33800,2025-09-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Sep 2025,46150,2025-09-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Oct 2025,33850,2025-10-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Oct 2025,44550,2025-10-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Nov 2025,37300,2025-11-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Nov 2025,47600,2025-11-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Dec 2025,44550,2025-12-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Dec 2025,52500,2025-12-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Jan 2026,44150,2026-01-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Jan 2026,44900,2026-01-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Feb 2026,36500,2026-02-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Feb 2026,47100,2026-02-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Mar 2026,32750,2026-03-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Mar 2026,50550,2026-03-01
Bawang Merah,II,Kepulauan Riau,1,Kepulauan,Apr 2026,31100,2026-04-01
Bawang Merah,II,Kepulauan Bangka Belitung,1,Kepulauan,Apr 2026,51100,2026-04-01
Bawang Merah,II,Lampung,1,Lampung,Jan 2024,30300,2024-01-01
Bawang Merah,II,Lampung,1,Lampung,Feb 2024,28550,2024-02-01
Bawang Merah,II,Lampung,1,Lampung,Mar 2024,29000,2024-03-01
Bawang Merah,II,Lampung,1,Lampung,Apr 2024,48850,2024-04-01
Bawang Merah,II,Lampung,1,Lampung,May 2024,47400,2024-05-01
Bawang Merah,II,Lampung,1,Lampung,Jun 2024,36400,2024-06-01
Bawang Merah,II,Lampung,1,Lampung,Jul 2024,26150,2024-07-01
Bawang Merah,II,Lampung,1,Lampung,Aug 2024,20850,2024-08-01
Bawang Merah,II,Lampung,1,Lampung,Sep 2024,22650,2024-09-01
Bawang Merah,II,Lampung,1,Lampung,Oct 2024,25600,2024-10-01
Bawang Merah,II,Lampung,1,Lampung,Nov 2024,35150,2024-11-01
Bawang Merah,II,Lampung,1,Lampung,Dec 2024,36650,2024-12-01
Bawang Merah,II,Lampung,1,Lampung,Jan 2025,33200,2025-01-01
Bawang Merah,II,Lampung,1,Lampung,Feb 2025,29900,2025-02-01
Bawang Merah,II,Lampung,1,Lampung,Mar 2025,45300,2025-03-01
Bawang Merah,II,Lampung,1,Lampung,Apr 2025,46600,2025-04-01
Bawang Merah,II,Lampung,1,Lampung,May 2025,37850,2025-05-01
Bawang Merah,II,Lampung,1,Lampung,Jun 2025,39600,2025-06-01
Bawang Merah,II,Lampung,1,Lampung,Jul 2025,46050,2025-07-01
Bawang Merah,II,Lampung,1,Lampung,Aug 2025,46100,2025-08-01
Bawang Merah,II,Lampung,1,Lampung,Sep 2025,35900,2025-09-01
Bawang Merah,II,Lampung,1,Lampung,Oct 2025,36900,2025-10-01
Bawang Merah,II,Lampung,1,Lampung,Nov 2025,37850,2025-11-01
Bawang Merah,II,Lampung,1,Lampung,Dec 2025,41550,2025-12-01
Bawang Merah,II,Lampung,1,Lampung,Jan 2026,36000,2026-01-01
Bawang Merah,II,Lampung,1,Lampung,Feb 2026,38700,2026-02-01
Bawang Merah,II,Lampung,1,Lampung,Mar 2026,37900,2026-03-01
Bawang Merah,II,Lampung,1,Lampung,Apr 2026,39550,2026-04-01
Bawang Merah,II,Maluku,1,Maluku,Jan 2024,48500,2024-01-01
Bawang Merah,II,Maluku Utara,1,Maluku,Jan 2024,59650,2024-01-01
Bawang Merah,II,Maluku,1,Maluku,Feb 2024,43900,2024-02-01
Bawang Merah,II,Maluku Utara,1,Maluku,Feb 2024,57850,2024-02-01
Bawang Merah,II,Maluku,1,Maluku,Mar 2024,40200,2024-03-01
Bawang Merah,II,Maluku Utara,1,Maluku,Mar 2024,52000,2024-03-01
Bawang Merah,II,Maluku,1,Maluku,Apr 2024,50150,2024-04-01
Bawang Merah,II,Maluku Utara,1,Maluku,Apr 2024,68300,2024-04-01
Bawang Merah,II,Maluku,1,Maluku,May 2024,55900,2024-05-01
Bawang Merah,II,Maluku Utara,1,Maluku,May 2024,72250,2024-05-01
Bawang Merah,II,Maluku,1,Maluku,Jun 2024,49450,2024-06-01
Bawang Merah,II,Maluku Utara,1,Maluku,Jun 2024,65450,2024-06-01
Bawang Merah,II,Maluku,1,Maluku,Jul 2024,43500,2024-07-01
Bawang Merah,II,Maluku Utara,1,Maluku,Jul 2024,61400,2024-07-01
Bawang Merah,II,Maluku,1,Maluku,Aug 2024,38400,2024-08-01
Bawang Merah,II,Maluku Utara,1,Maluku,Aug 2024,56750,2024-08-01
Bawang Merah,II,Maluku,1,Maluku,Sep 2024,36450,2024-09-01
Bawang Merah,II,Maluku Utara,1,Maluku,Sep 2024,47750,2024-09-01
Bawang Merah,II,Maluku,1,Maluku,Oct 2024,36250,2024-10-01
Bawang Merah,II,Maluku Utara,1,Maluku,Oct 2024,48500,2024-10-01
Bawang Merah,II,Maluku,1,Maluku,Nov 2024,42500,2024-11-01
Bawang Merah,II,Maluku Utara,1,Maluku,Nov 2024,52200,2024-11-01
Bawang Merah,II,Maluku,1,Maluku,Dec 2024,50700,2024-12-01
Bawang Merah,II,Maluku Utara,1,Maluku,Dec 2024,55000,2024-12-01
Bawang Merah,II,Maluku,1,Maluku,Jan 2025,47000,2025-01-01
Bawang Merah,II,Maluku Utara,1,Maluku,Jan 2025,54650,2025-01-01
Bawang Merah,II,Maluku,1,Maluku,Feb 2025,43400,2025-02-01
Bawang Merah,II,Maluku Utara,1,Maluku,Feb 2025,54200,2025-02-01
Bawang Merah,II,Maluku,1,Maluku,Mar 2025,48600,2025-03-01
Bawang Merah,II,Maluku Utara,1,Maluku,Mar 2025,57800,2025-03-01
Bawang Merah,II,Maluku,1,Maluku,Apr 2025,52500,2025-04-01
Bawang Merah,II,Maluku Utara,1,Maluku,Apr 2025,65050,2025-04-01
Bawang Merah,II,Maluku,1,Maluku,May 2025,45750,2025-05-01
Bawang Merah,II,Maluku Utara,1,Maluku,May 2025,63900,2025-05-01
Bawang Merah,II,Maluku,1,Maluku,Jun 2025,50800,2025-06-01
Bawang Merah,II,Maluku Utara,1,Maluku,Jun 2025,64800,2025-06-01
Bawang Merah,II,Maluku,1,Maluku,Jul 2025,57300,2025-07-01
Bawang Merah,II,Maluku Utara,1,Maluku,Jul 2025,68700,2025-07-01
Bawang Merah,II,Maluku,1,Maluku,Aug 2025,61100,2025-08-01
Bawang Merah,II,Maluku Utara,1,Maluku,Aug 2025,75350,2025-08-01
Bawang Merah,II,Maluku,1,Maluku,Sep 2025,57000,2025-09-01
Bawang Merah,II,Maluku Utara,1,Maluku,Sep 2025,67400,2025-09-01
Bawang Merah,II,Maluku,1,Maluku,Oct 2025,44450,2025-10-01
Bawang Merah,II,Maluku Utara,1,Maluku,Oct 2025,65700,2025-10-01
Bawang Merah,II,Maluku,1,Maluku,Nov 2025,43400,2025-11-01
Bawang Merah,II,Maluku Utara,1,Maluku,Nov 2025,62900,2025-11-01
Bawang Merah,II,Maluku,1,Maluku,Dec 2025,55800,2025-12-01
Bawang Merah,II,Maluku Utara,1,Maluku,Dec 2025,65500,2025-12-01
Bawang Merah,II,Maluku,1,Maluku,Jan 2026,55850,2026-01-01
Bawang Merah,II,Maluku Utara,1,Maluku,Jan 2026,67450,2026-01-01
Bawang Merah,II,Maluku,1,Maluku,Feb 2026,47900,2026-02-01
Bawang Merah,II,Maluku Utara,1,Maluku,Feb 2026,62750,2026-02-01
Bawang Merah,II,Maluku,1,Maluku,Mar 2026,49600,2026-03-01
Bawang Merah,II,Maluku Utara,1,Maluku,Mar 2026,64500,2026-03-01
Bawang Merah,II,Maluku,1,Maluku,Apr 2026,56050,2026-04-01
Bawang Merah,II,Maluku Utara,1,Maluku,Apr 2026,74900,2026-04-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Jan 2024,32450,2024-01-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Jan 2024,34700,2024-01-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Feb 2024,33950,2024-02-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Feb 2024,30950,2024-02-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Mar 2024,34650,2024-03-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Mar 2024,29700,2024-03-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Apr 2024,39750,2024-04-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Apr 2024,36250,2024-04-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,May 2024,48550,2024-05-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,May 2024,39000,2024-05-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Jun 2024,45000,2024-06-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Jun 2024,34500,2024-06-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Jul 2024,32950,2024-07-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Jul 2024,21950,2024-07-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Aug 2024,22350,2024-08-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Aug 2024,18150,2024-08-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Sep 2024,20850,2024-09-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Sep 2024,18650,2024-09-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Oct 2024,24050,2024-10-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Oct 2024,20150,2024-10-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Nov 2024,28150,2024-11-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Nov 2024,29400,2024-11-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Dec 2024,36600,2024-12-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Dec 2024,36650,2024-12-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Jan 2025,40000,2025-01-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Jan 2025,37650,2025-01-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Feb 2025,40150,2025-02-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Feb 2025,32100,2025-02-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Mar 2025,41500,2025-03-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Mar 2025,40700,2025-03-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Apr 2025,46500,2025-04-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Apr 2025,45050,2025-04-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,May 2025,46100,2025-05-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,May 2025,31600,2025-05-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Jun 2025,44050,2025-06-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Jun 2025,32650,2025-06-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Jul 2025,44350,2025-07-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Jul 2025,37000,2025-07-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Aug 2025,44100,2025-08-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Aug 2025,39500,2025-08-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Sep 2025,38000,2025-09-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Sep 2025,29450,2025-09-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Oct 2025,35150,2025-10-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Oct 2025,30400,2025-10-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Nov 2025,36250,2025-11-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Nov 2025,35550,2025-11-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Dec 2025,42950,2025-12-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Dec 2025,48700,2025-12-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Jan 2026,48500,2026-01-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Jan 2026,41750,2026-01-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Feb 2026,45750,2026-02-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Feb 2026,38050,2026-02-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Mar 2026,44000,2026-03-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Mar 2026,42000,2026-03-01
Bawang Merah,II,Nusa Tenggara Timur,1,Nusa,Apr 2026,44900,2026-04-01
Bawang Merah,II,Nusa Tenggara Barat,1,Nusa,Apr 2026,40200,2026-04-01
Bawang Merah,II,Papua Barat,1,Papua,Jan 2024,56850,2024-01-01
Bawang Merah,II,Papua,1,Papua,Jan 2024,53650,2024-01-01
Bawang Merah,II,Papua Barat,1,Papua,Feb 2024,54700,2024-02-01
Bawang Merah,II,Papua,1,Papua,Feb 2024,54950,2024-02-01
Bawang Merah,II,Papua Barat,1,Papua,Mar 2024,51400,2024-03-01
Bawang Merah,II,Papua,1,Papua,Mar 2024,51350,2024-03-01
